agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_86,8,Do Nothing,4,Do nothing,"Despite recent stability, I still feel a moderate level of threat from future flooding given the history of my neighborhood and the availability of elevation grants.",I believe I can adequately address the risk through a combination of careful observation and a pragmatic approach.,Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.3,0.57,False,False,False,False
Agent_87,8,Do Nothing,4,Do nothing,"Despite the past flood event and the neighbor’s observations, I still feel a moderate level of threat, primarily driven by the uncertainty of future events and my distrust of the insurance company.",I believe my coping abilities are limited due to my distrust and reluctance to engage with external systems like insurance.,"Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.",0.1,0.65,False,False,False,False
Agent_88,8,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and the presence of elevation grants, I still feel a moderate level of threat from future flooding given my neighborhood’s history and the increasing availability of elevation options.","I believe I can manage the risks by carefully assessing my options, but my reluctance to invest heavily makes me hesitant to take immediate, drastic action.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.25,0.58,False,False,False,False
Agent_89,8,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and neighbors’ stability, I still perceive a significant risk of future flooding given the available elevation grants and the fact that others are choosing to protect themselves.","I believe I can manage the risk with careful consideration, although the potential financial burden of flood insurance or the significant investment of elevating my home is concerning.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.19,0.61,False,False,False,False
Agent_90,8,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and my neighbors’ inaction, I still feel a moderate level of threat from future flooding given the available elevation grants and the uncertainty of the insurance company.","I believe I can effectively manage the risk through careful observation and a cautious approach, but I’m wary of overreacting.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.21,0.54,False,False,False,False
Agent_91,8,Do Nothing,4,Do nothing,"Despite the recent reports of claim delays and the lack of a flood this year, the possibility of future flooding remains a significant concern given my location and the observed vulnerability of my neighbors.",I believe I can manage the situation by carefully considering my options and prioritizing actions that offer the most reliable protection.,Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.4,0.59,False,False,False,False
Agent_92,8,Only House Elevation,3,Do nothing,"Despite the recalled information and my elevated home, I still feel a moderate level of threat from potential future floods given the observed neighborhood vulnerability and the unpredictable nature of flooding.","I believe I can adequately manage the risk through preventative measures, although my confidence is tempered by concerns about the insurance company’s reliability.",Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.28,0.56,True,False,False,False
Agent_93,8,Only House Elevation,2,Elevate the house,"Despite the lack of recent flooding and neighbors’ actions, I still perceive a moderate threat of future flood damage given my location and the available elevation grants.",I believe my current strategies are inadequate and require a more proactive approach to safeguarding my property.,Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.41,0.47,True,False,False,False
Agent_94,8,Only House Elevation,3,Do nothing,"Despite the history of no flooding and my elevated home, I still perceive a residual threat of future damage, particularly given the neighbors’ actions.","I believe my existing elevation offers significant protection, and while insurance provides a degree of financial security, it doesn't fundamentally alter the situation.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.29,0.47,True,False,False,False
Agent_95,8,Do Nothing,4,Do nothing,"Despite the lack of recent flooding and neighbor observations, I still feel a moderate level of threat from future flood events given my location and the availability of elevation grants.","I believe I can effectively manage the risk through careful observation and a cautious approach, although a proactive solution would be preferable.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.3,0.57,False,False,False,False
Agent_96,8,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite past stability and neighbor observations, a lingering sense of potential future flood risk remains, though significantly diminished.","I believe I can manage the relatively low cost and effort of flood insurance, combined with my community's stability.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.39,0.62,True,True,False,False
Agent_97,8,Only House Elevation,3,Do nothing,"Despite the history of no flooding and my elevated home, I still perceive a residual threat of future flooding, particularly given the increasing prevalence of elevation grants among my neighbors.","I believe I can effectively manage the risk through careful observation and potentially leveraging available resources, though a permanent solution remains elusive.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.26,0.59,True,False,False,False
Agent_98,8,Only Flood Insurance,1,Buy flood insurance,"Despite the recent lack of flooding and neighbor's stability, I still perceive a significant threat from future flood events given the historical risk in our area and the availability of elevation grants.","I believe I can cautiously manage the risk by taking small steps, but a significant, proactive solution is needed for true security.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.31,0.59,False,True,False,False
Agent_99,8,Only House Elevation,3,Do nothing,"Despite the historical lack of flooding and the protective elevation of my home, I still perceive a potential risk of future damage and maintain a cautious attitude.",I believe my strong community ties and past experiences offer a reasonable level of confidence in my ability to manage any potential flood risks.,Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.2,0.67,True,False,False,False
Agent_100,8,Do Nothing,4,Do nothing,"I still feel a moderate level of concern about potential future flooding, despite the lack of a flood this year and the stability of my community.","I believe my current actions, or lack thereof, are unlikely to adequately address the ongoing risk of flooding.",Year 7: I observe 0% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: Elevation grants are available. | Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated.,0.29,0.54,False,False,False,False
Agent_1,9,Only House Elevation,2,Elevate the house,"I feel moderately threatened by the potential for future flooding, especially given the recent damage and the observed trend of rising water levels in the neighborhood.","I believe I can manage the risk through a combination of careful observation and a measured response, though I’m hesitant to overreact.","Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.37,0.56,True,False,False,True
Agent_2,9,Only House Elevation,3,Do nothing,"Despite the previous flood, I still perceive a significant threat from future flooding, given my neighborhood’s history and the rising trend of elevated homes.",I believe I can manage the risk through cautious observation and continued reliance on my neighbors’ experience.,"Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.22,0.63,True,False,False,False
Agent_3,9,Only House Elevation,3,Do nothing,"Despite past events and neighbor observations, the lingering memory of a significant flood and the potential for future occurrences generates a considerable level of anxiety regarding flood risk.","I believe my elevated home provides sufficient protection, and my neighbors' consistent presence suggests a resilient community, leading me to believe I can manage the risk effectively.","Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 9: Despite elevation, the flood was severe enough to cause damage. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.22,0.57,True,False,False,True
Agent_4,9,Only House Elevation,3,Do nothing,"Despite the recent flood, my elevated home offers significant protection, and while future floods are possible, the perceived severity of their impact on my property is reduced.","I believe my existing elevation provides sufficient protection, making proactive measures like insurance seem unnecessary at this time.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.33,0.51,True,False,False,False
Agent_5,9,Do Nothing,4,Do nothing,"I feel moderately threatened by the ongoing risk of flooding, particularly given the recent damage experienced by neighbors.",I believe I can effectively manage the risk through a combination of cautious observation and potentially a targeted action.,"Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.38,0.58,False,False,False,True
Agent_6,9,Do Nothing,4,Do nothing,"I feel a significant level of threat due to the recent flood damage and the reported increase in flood frequency, despite the lack of a current immediate threat.",I believe my coping abilities are limited given the financial and emotional strain of taking action.,"Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.26,0.66,False,False,False,True
Agent_7,9,Do Nothing,4,Do nothing,I feel a moderate level of threat due to the recent flood damage and the continued risk of future flooding in my neighborhood.,"I believe I can cope with the risk through careful observation and potentially, a limited action, but my options feel constrained.","Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.37,0.66,False,False,False,True
Agent_8,9,Only House Elevation,3,Do nothing,"Despite the past flood and my elevated home, I still perceive a significant threat from future flooding events given the observed trend of increased vulnerability in the neighborhood and the reported difficulties with insurance claims.","I believe my elevated home provides sufficient protection, but the uncertainty surrounding insurance claims and the rising vulnerability of others makes me hesitant to rely solely on this.","Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.1,0.68,True,False,False,False
Agent_9,9,Do Nothing,4,Do nothing,"Despite the past flood, the potential for future flooding remains a significant concern, especially given my low-lying property.","I believe I can cautiously address the risk, though a drastic solution might be overwhelming.","Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was spared damage. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.29,0.69,False,False,False,False
Agent_10,9,Do Nothing,4,Do nothing,I feel moderately threatened by the potential for future flooding given my previous damage and the increasing prevalence of elevated homes in the neighborhood.,I believe my coping abilities are limited due to the financial strain of elevation and the questionable reliability of the insurance company.,"Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.46,0.61,False,False,False,True
Agent_11,9,Do Nothing,4,Do nothing,"Despite the past flood and increased neighbor elevation, I still perceive a significant risk of future flooding, particularly given my home's ground-level location.","I believe I can manage the risks with careful observation and potentially some preventative measures, although a permanent solution would be ideal.","Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was spared damage. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.22,0.55,False,False,False,False
Agent_12,9,Do Nothing,4,Do nothing,I feel moderately threatened by the ongoing risk of flooding given the repeated occurrences and increasing prevalence of elevated homes among my neighbors.,I believe my coping abilities are limited due to my distrust of insurance and a reluctance to invest significantly in preventative measures.,"Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.25,0.71,False,False,False,True
Agent_13,9,Do Nothing,4,Do nothing,I feel moderately threatened by the possibility of future flooding given the recent damage and increasing prevalence of elevated homes in the neighborhood.,I believe my current efforts are insufficient to adequately address the escalating flood risk.,"Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.45,0.6,False,False,False,True
Agent_14,9,Do Nothing,4,Do nothing,"The recent news reports about increasing flood frequency and severity, combined with my neighbors’ actions, significantly increase my apprehension regarding future flooding.","I believe I can manage the risks, but the situation feels increasingly precarious.","Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was spared damage. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.27,0.69,False,False,False,False
Agent_15,9,Do Nothing,4,Do nothing,"I feel a moderate level of threat from future flooding, particularly given the recent damage and the increasing number of elevated homes in the neighborhood.","I believe I can manage the situation, leaning on my neighbors’ experience and cautious assessment.","Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.31,0.6,False,False,False,True
Agent_16,9,Do Nothing,4,Do nothing,"I feel moderately threatened by the ongoing risk of flooding, particularly given the increasing number of elevated homes in the neighborhood.","I believe my coping options are limited and potentially costly, creating a significant barrier to taking decisive action.","Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.33,0.63,False,False,False,True
Agent_17,9,Only House Elevation,3,Do nothing,"Despite recent reports and the neighbor's experience, the elevation of my home provides a significant deterrent, lessening my immediate concern about flooding.",I believe my existing protection and the neighborhood's resilience offer a reasonable strategy for managing the perceived risk.,"Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.31,0.7,True,False,False,False
Agent_18,9,Do Nothing,4,Do nothing,"Despite the flood last year and the rising percentage of elevated homes, I still feel a significant threat from future flooding, especially considering my low elevation and lack of insurance.","I believe my efforts to mitigate the risk are hampered by my distrust of insurance and my reluctance to invest heavily, making effective coping challenging.","Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was spared damage. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.14,0.57,False,False,False,False
Agent_19,9,Only House Elevation,3,Do nothing,"Despite the past flood, I still perceive a significant threat from future flooding given the elevated homes of my neighbors and the potential for unforeseen events.","I believe I can manage the risks associated with not having insurance, especially considering my home’s existing protection and the community’s observed preparedness.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.32,0.69,True,False,False,False
Agent_20,9,Only House Elevation,3,Do nothing,"Despite the past flood, I still feel a moderate level of threat from future flooding, influenced by my neighbors' experience and the previous city program.","I believe my elevated home provides sufficient protection, though acknowledging the potential for future events, I feel reasonably capable of managing the situation.","Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.42,0.68,True,False,False,False
Agent_21,9,Only House Elevation,3,Do nothing,"Despite the past flood and the elevated position of my home, I still perceive a moderate threat of future flooding and the associated damage.","I believe my current situation offers a reasonable level of protection, leading me to question the need for proactive measures.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.22,0.53,True,False,False,False
Agent_22,9,Only House Elevation,3,Do nothing,"Despite the prior flood, I still feel a moderate level of threat from future flooding, particularly given the increasing prevalence of elevated homes in the neighborhood.","I believe my existing elevated home offers a sufficient level of protection, and I’m reasonably confident in my ability to manage potential financial risks.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.34,0.56,True,False,False,False
Agent_23,9,Do Nothing,4,Do nothing,"I feel a significant threat from potential future flooding, particularly given my past experience and my neighbors’ increasing awareness of the risk.","I believe I can cope by acknowledging the risk and taking some preventative measures, though my deep distrust of insurance makes me hesitant.","Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.18,0.6,False,False,False,True
Agent_24,9,Only House Elevation,3,Do nothing,"Despite the past experience and my neighborhood’s protection, the recollection of insurance claim delays and the observed trend of neighbors elevating homes suggests a heightened, though not overwhelming, flood risk.","I believe I can cautiously assess the situation and take a measured approach, leaning on my neighbors’ observations for guidance.","Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.24,0.65,True,False,False,False
Agent_25,9,Only House Elevation,3,Do nothing,"Despite the previous flood damage, the elevated position of my home and the relative stability of my neighborhood suggests a moderate threat level remains, though not as acutely felt as in the past.","I believe my current protective measures, combined with neighborly observation, offer a reasonable, albeit imperfect, strategy for managing the risk.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Despite elevation, the flood was severe enough to cause damage. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.29,0.7,True,False,False,True
Agent_26,9,Do Nothing,4,Do nothing,"I feel a moderate level of threat due to recent news reports of increasing flood frequency and my past experience with flooding, compounded by the increasing number of elevated homes in my neighborhood.","I believe I can cope with the situation, but I’m hesitant to take significant action given the potential costs and uncertainties.","Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.27,0.7,False,False,False,True
Agent_27,9,Both Flood Insurance and House Elevation,2,Elevate the house,"I feel moderately threatened by the continued risk of flooding, especially given recent events and the observed trend of elevated homes.","I believe I can adequately address the risk, though it requires a significant investment of time and resources.","Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.13,0.61,True,True,False,True
Agent_28,9,Only House Elevation,3,Do nothing,"Despite the previous severe flood, the elevated position of my home and the existing neighborhood elevation suggest a continued, though diminished, threat of flooding remains.","I believe my current situation, combined with neighbor’s observations, indicates I can effectively manage the risk through cautious observation and adaptation.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Despite elevation, the flood was severe enough to cause damage. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.23,0.71,True,False,False,True
Agent_29,9,Do Nothing,4,Do nothing,"I feel moderately threatened by the ongoing risk of flooding, particularly given the recent damage experienced by neighbors and my own previous experience.",I believe my coping abilities are hampered by distrust of the insurance company and a reluctance to invest heavily in a solution.,"Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.2,0.55,False,False,False,True
Agent_30,9,Only Flood Insurance,1,Buy flood insurance,"Despite the recent surge in elevated homes and the recalled historical flood event, I still feel a moderate level of threat from future flooding, particularly given the lack of significant preventative measures in my neighborhood.","I believe I can manage the risk through a combination of cautious observation and a small investment in insurance, but a more robust solution is clearly needed.","Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was spared damage. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.3,0.67,False,True,False,False
Agent_31,9,Do Nothing,4,Do nothing,"I feel moderately threatened by the ongoing risk of flooding, considering past damage and the prevalence of elevated homes in the area.",I believe my coping abilities are limited due to distrust of insurance and a reluctance to invest heavily in a solution.,"Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.16,0.6,False,False,False,True
Agent_32,9,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite the previous flood, the possibility of future flooding remains a significant concern given my location and the observed trend of elevation within the community.","I believe my elevated home offers substantial protection, but a proactive approach to potential financial losses is warranted.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.31,0.61,True,True,False,False
Agent_33,9,Do Nothing,4,Do nothing,"I feel moderately threatened by the persistent risk of flooding, especially given my past experience and the increasing prevalence of elevated homes in the neighborhood.",I believe my coping efforts are somewhat hampered by the cost and complexity involved in mitigating the flood risk.,"Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.36,0.58,False,False,False,True
Agent_34,9,Do Nothing,4,Do nothing,I feel moderately threatened by the ongoing risk of flooding given my past experience and the increasing prevalence of elevated homes among my neighbors.,"I believe I can effectively manage the risk through a combination of careful observation and strategic decision-making, although I’m hesitant to make a large, immediate investment.","Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.25,0.65,False,False,False,True
Agent_35,9,Relocate,2,Relocate,"Despite the past flood, the potential for future flooding remains a significant concern, given the area's history and the observed trend of elevation.","I believe I can cautiously manage the risk by gathering more information and considering my options, but a permanent solution is needed.","Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.19,0.55,True,False,True,False
Agent_36,9,Relocate,2,Relocate,"Despite the previous flood and the continued presence of elevated homes among my neighbors, the threat of future flooding remains a significant concern, especially given my current lack of protection.","I believe I can manage the risks through careful observation and potentially a modest investment, but a permanent solution is clearly needed.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: Despite elevation, the flood was severe enough to cause damage. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.31,0.7,True,False,True,True
Agent_37,9,Only House Elevation,3,Do nothing,"Despite the past flood and the increased prevalence of elevated homes amongst my neighbors, I still perceive a moderate threat of future flooding given my location and the continued possibility of weather events.","I believe my current elevated home provides sufficient protection, and I’m reasonably confident in my ability to manage any potential minor disruptions.","Year 8: I observe 42% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 43% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.29,0.57,True,False,False,False
Agent_38,9,Do Nothing,4,Do nothing,"I feel a moderate level of anxiety regarding the potential for future flooding, given the past event and the increasing prevalence of elevated homes in my neighborhood.","I believe my current approach of skepticism and inaction is a reasonable, if somewhat passive, strategy.","Year 8: I observe 43% of my neighbors have elevated homes. | Year 8: I observe 0% of my neighbors have relocated. | Year 9: A flood occurred, but my house was spared damage. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.35,0.53,False,False,False,False
Agent_39,9,Do Nothing,4,Do nothing,I feel moderately threatened by the potential for future flooding given the recent damage and the observed increasing vulnerability of my neighborhood.,"I believe my coping abilities are limited without a significant investment or structural change, making it difficult to proactively manage the flood risk.","Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.35,0.69,False,False,False,True
Agent_40,9,Only House Elevation,2,Elevate the house,"I feel moderately threatened by the possibility of future flooding, given the recent increases in frequency and severity reported by news outlets and my own past experience.",I believe I can manage this situation with careful consideration and a focus on preventative measures.,"Year 8: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 44% of my neighbors have elevated homes. | Year 9: I observe 0% of my neighbors have relocated.",0.3,0.55,True,False,False,True
