agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_15,7,Only House Elevation,3,Do nothing,"I perceive a moderate threat to my property due to the potential for future flooding, despite having an elevated home that provides good protection.","I believe I can cope with flood-related risks through my current measures, including elevation and existing insurance coverage, although I have some concerns about the effectiveness of my insurance.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.53,0.57,True,False,False,False
Agent_16,7,Do Nothing,4,Do nothing,I perceive myself as moderately threatened by the potential for flooding due to my skeptical views on insurance company effectiveness and concerns about the trend of increasing flood frequency and severity.,"I believe that I can cope with flood risks if they arise, relying on my own resources and potentially seeking assistance from local authorities or emergency services.",Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.26,0.54,False,False,False,False
Agent_18,7,Do Nothing,4,Do nothing,I am moderately concerned that future floods could pose a significant threat to my home and family.,"I believe I can take some basic steps to prepare for potential flooding, but I am unsure if they would be effective in preventing damage.",Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.23,0.5,False,False,False,False
Agent_19,7,Only House Elevation,3,Do nothing,"I perceive a moderate threat to my property due to the recent high percentage of neighbors who have elevated homes and relocated, which makes me skeptical about their judgment.",I believe that my ability to cope with flood risks is limited by my slight doubts about the insurance company and potential maladaptive rewards from not taking action immediately.,Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.29,0.44,True,False,False,False
Agent_20,7,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate threat to my home and financial security due to the potential for flooding.,"I have some confidence in my ability to take action to mitigate this risk, but am uncertain about the effectiveness of my choices.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.35,0.47,True,True,False,False
Agent_22,7,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate threat to my home and family due to the existing flood risk in my neighborhood, despite having an elevated home.","I believe that I can partially cope with the threat by relying on my current flood insurance, which provides some financial protection against damage, although it does not eliminate physical damage entirely.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.61,0.56,True,True,False,False
Agent_25,7,Do Nothing,4,Do nothing,I am moderately concerned about the risk of flooding in my area and its potential impact on my home and property.,I do not think I can effectively cope with a flood event due to limited knowledge and resources regarding insurance options and mitigation strategies.,Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.16,0.55,False,False,False,False
Agent_26,7,Do Nothing,4,Do nothing,I am uncertain about the likelihood and potential severity of flooding in my neighborhood.,"I believe that I can cope with flood risks due to my skepticism of insurance companies and neighbors' judgments, but I also acknowledge that I may not be as prepared as others who have elevated their homes.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.25,0.43,False,False,False,False
Agent_27,7,Relocate,2,Relocate,"I am moderately concerned about the potential threat of flooding to my home, despite having an elevated foundation that provides good protection.","I believe that while I have a strong attachment to my community and can take some steps to mitigate flood risk, it is unlikely that I could effectively deal with the consequences of a severe flood without significant external support.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.34,0.46,True,False,True,False
Agent_30,7,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate level of threat from potential future flooding due to the city's flood-prone area and my already elevated home.,"Although I have confidence in my ability to take action if needed, I remain skeptical about the effectiveness of my current flood insurance company and my neighbors' judgment, which reduces my confidence in my coping abilities.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.25,0.53,True,True,False,False
Agent_31,7,Do Nothing,4,Do nothing,"I am moderately threatened by the possibility of a future flood event, given my neighborhood's history and the lack of any recent damage.","I believe that without taking proactive steps to mitigate flood risk, I will not be able to cope effectively in the face of a potential disaster.","Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.23,0.46,False,False,False,False
Agent_32,7,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite the elevated foundation of my house, I still feel vulnerable to flooding due to the unpredictability of natural disasters and my neighbors' experience with relocation.","I believe that buying flood insurance will provide some protection against financial losses, but it may not reduce the physical damage caused by flooding.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.3,0.48,True,True,False,False
Agent_34,7,Only House Elevation,3,Do nothing,"I perceive a moderate threat from the remaining flood risk, considering my home's elevation provides some protection but is no guarantee against severe flooding.","I believe I can cope with the flood risk through insurance and some personal precautions, but I am not entirely confident in its effectiveness due to doubts about the insurance company.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.43,0.61,True,False,False,False
Agent_36,7,Only House Elevation,3,Do nothing,I still perceive a significant threat to my home and safety due to the ongoing risk of flooding in our neighborhood.,"I believe I can partially mitigate the flood risk by taking some action, but I am skeptical about the effectiveness of my neighbors' decisions and lack confidence in my own ability to take adequate measures.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.58,0.44,True,False,False,False
Agent_37,7,Do Nothing,4,Do nothing,"Although I have not experienced a flood this year, my perception of the threat is heightened due to the knowledge that many neighbors in my community have elevated their homes and some have relocated, which suggests that there may be ongoing flood risk concerns.","I believe that with adequate planning and preparedness, I can effectively manage any potential flood-related consequences and protect my property, but this confidence is somewhat tempered by doubts about the insurance company's reliability.",Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.43,0.59,False,False,False,False
Agent_38,7,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and property due to the potential for future flooding, despite not experiencing it this year.",I am skeptical of my ability to effectively respond to flood damage and worry that my insurance company may not be reliable in providing adequate support.,Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.41,0.49,False,False,False,False
Agent_40,7,Relocate,2,Relocate,"Although my house is already elevated and I have flood insurance, I still perceive a risk of flooding due to the potential for unexpected events or damage from other neighbors' homes.","While I trust my neighbors' judgment and feel relatively safe in my current situation, I am somewhat uncertain about the effectiveness of my flood insurance and my ability to prepare for and respond to future floods.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.35,0.6,True,True,True,False
Agent_41,7,Do Nothing,4,Do nothing,I perceive a moderate threat from flooding due to my neighborhood's history of elevation and relocation among residents.,I believe my ability to take action in response to flood risk is limited by the complexity of available options and uncertainty about their effectiveness.,Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.42,0.43,False,False,False,False
Agent_42,7,Do Nothing,4,Do nothing,I perceive a moderate threat from future floods due to my neighbor's experience and the potential for unexpected events.,"I believe that without taking proactive measures, I may be unable to effectively protect myself against flood damage despite having basic knowledge of the risks.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.35,0.5,False,False,False,False
Agent_44,7,Only Flood Insurance,1,Buy flood insurance,I perceive myself as moderately threatened by the potential for future flooding due to my lack of flood insurance and elevation of my home.,"I believe I can cope with flood risks adequately through actions such as purchasing flood insurance, elevating my home, or relocating if necessary, despite some skepticism about my neighbors' judgment.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.45,0.48,False,True,False,False
Agent_45,7,Relocate,2,Relocate,"I perceive a moderate threat to my home and personal safety due to the remaining flood risks, despite having an elevated house.",I believe I could cope with potential flood damage through some financial protection but am uncertain about the effectiveness of this approach.,Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.29,0.52,True,False,True,False
Agent_46,7,Only House Elevation,3,Do nothing,"Despite the elevation grant and relatively low percentage of neighbors with elevated homes, I still feel a sense of unease about the potential for flooding due to the doubts I have about my insurance company and the judgment of my neighbors.","Unfortunately, I tend to doubt my ability to protect myself from flood damage, which makes me less confident in my ability to take action to mitigate this risk.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.45,0.52,True,False,False,False
Agent_48,7,Do Nothing,4,Do nothing,I perceive a moderate threat from future floods due to the potential damage and financial strain it could cause.,"I am relatively confident in my ability to cope with flood-related issues, as I have adapted well to life in my community so far.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.34,0.48,False,False,False,False
Agent_50,7,Do Nothing,4,Do nothing,I perceive myself as relatively vulnerable to flooding due to the elevation grants available in my community and my neighbors' experiences.,"Although I have doubts about the insurance company's ability to provide adequate protection, I believe I can take steps to mitigate potential damage.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.34,0.52,False,False,False,False
Agent_51,7,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and safety due to the potential for future flooding, despite having recently avoided damage.","I believe that I can cope with flood risks by taking proactive measures to mitigate them, given my moderately trust in insurance company and my generally positive view of my neighbors' judgment.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.5,0.55,False,False,False,False
Agent_53,7,Only House Elevation,3,Do nothing,"I perceive a moderate threat from potential flooding, as my elevated home provides some protection but does not eliminate the risk entirely.","I believe I am somewhat capable of coping with flood-related consequences, given my current situation and limited knowledge about insurance and relocation options.",Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.26,0.51,True,False,False,False
Agent_54,7,Relocate,2,Relocate,"Despite having elevated homes and current flood insurance, I feel moderately threatened by the risk of future floods due to my skepticism of the insurance company's ability to fully mitigate damage.","I believe that I can partially cope with flooding risks through my existing elevation and flood insurance, but I am uncertain about the effectiveness of these measures in protecting me from severe consequences.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.56,0.5,True,True,True,False
Agent_56,7,Do Nothing,4,Do nothing,"Despite seeing 28% of my neighbors have relocated and 31% of them have elevated their homes, I still feel a moderate level of threat because I am not taking any action to mitigate the risk.","My ability to cope with flooding is somewhat limited due to my skepticism towards insurance companies and my slight doubts about the effectiveness of elevation measures, which might affect my confidence in taking these actions.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.33,0.46,False,False,False,False
Agent_57,7,Do Nothing,4,Do nothing,"Although I have not experienced a flood in this year, the elevated homes and relocated neighbors suggest that flood risks are still present and could potentially affect me.","I believe I can partially cope with flooding through the financial protection offered by flood insurance, but it may not be enough to mitigate potential physical damage.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.38,0.49,False,False,False,False
Agent_58,7,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate level of threat from potential flooding in my neighborhood, given the available data on my neighbors' experiences and the existing elevation grant support.","Although I generally trust my neighbors' judgment, I remain uncertain about the effectiveness of my current flood insurance company, which may limit my confidence in their ability to provide adequate protection.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.33,0.57,True,True,False,False
Agent_60,7,Only Flood Insurance,1,Buy flood insurance,"I perceive a moderate threat to my home and family due to the potential for flooding, although my current flood insurance provides some financial protection.","I doubt my ability to effectively manage my flood risk, as I am skeptical of my neighbors' experience with elevation grants and have concerns about the reliability of my flood insurance company.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.34,0.49,False,True,False,False
Agent_61,7,Only House Elevation,2,Elevate the house,"Although my current home elevation status poses a significant threat to me, I have observed many of my neighbors have already elevated their homes and relocated without any major issues, which somewhat alleviates the sense of urgency.","I believe that despite having concerns about my insurance company's reliability, I can still take steps to protect myself against future flood risks by considering alternative options for coverage and mitigation strategies.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.21,0.43,True,False,False,False
Agent_62,7,Do Nothing,4,Do nothing,I perceive myself as being at risk for significant financial loss and potential harm to my home if a flood were to occur.,"I am uncertain about my ability to cope with the stress and financial burden of a flood, given my limited experience with dealing with insurance companies and my skepticism towards my neighbors' judgment.",Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.29,0.49,False,False,False,False
Agent_63,7,Do Nothing,4,Do nothing,I feel moderately threatened by the potential risk of flooding due to the proximity of my home to a flood-prone area and the lack of elevation.,"I do not believe I can effectively cope with the potential consequences of flooding, as I have limited knowledge about flood insurance and elevating my house seems like a daunting task.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.11,0.45,False,False,False,False
Agent_64,7,Do Nothing,4,Do nothing,"Although I have not experienced a flood in recent years, the uncertainty and possibility of future flooding leaves me feeling vulnerable to a potential disaster.","My confidence in my ability to protect myself from flood damage is relatively low, mainly due to my skepticism about insurance companies and neighbors' judgment.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.2,0.5,False,False,False,False
Agent_65,7,Do Nothing,4,Do nothing,I believe the risk of flooding remains a significant threat to my home and livelihood.,"I do not trust that my insurance company will provide adequate protection in the event of a flood, and I am uncertain about my neighbors' ability to help me if needed.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.06,0.49,False,False,False,False
Agent_66,7,Only House Elevation,2,Elevate the house,"I perceive a moderate threat of flooding from the rising water levels and potential storm surges in my neighborhood, even if it hasn't occurred yet.","I believe that without some form of protection, such as flood insurance or elevation, I may struggle to cope with significant damage or financial losses from future floods.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.25,0.54,True,False,False,False
Agent_68,7,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and property from potential flooding, given the high proportion of neighbors who have already elevated their homes and the available elevation grants.","I am uncertain about my ability to cope with flood damage, given my lack of experience with elevating homes and my distrust of insurance companies.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.11,0.51,False,False,False,False
Agent_69,7,Do Nothing,4,Do nothing,I perceive a moderate threat from future floods due to my location in a high-risk area and lack of flood insurance.,"I believe that my ability to cope with flooding is limited by my skepticism of the insurance company and doubt about my neighbors' judgment, which may hinder my preparedness for potential disasters.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.23,0.5,False,False,False,False
Agent_70,7,Relocate,2,Relocate,"I perceive a moderate threat from flooding, given my elevation and proximity to potential flood zones, but the likelihood is tempered by my neighbors' actions.",I believe I can effectively cope with flooding because I have observed many of my neighbors who live in elevated homes remain in the area without major issues.,Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.19,0.59,True,False,True,False
Agent_71,7,Relocate,2,Relocate,"Despite my house being elevated and having flood insurance, I still feel that the threat of flooding is significant due to concerns about potential delays in processing claims.","I am moderately confident in my ability to cope with a flood, given my preparedness measures and potential support from neighbors who have already relocated.",Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.46,0.57,True,True,True,False
Agent_73,7,Only House Elevation,3,Do nothing,"I perceive a moderate threat to my home and belongings from the risk of flooding, as the event that caused $500,000 in damages occurred about 15 years ago and my neighborhood was not impacted.","I am somewhat confident in my ability to take action to mitigate or cope with this threat, but have doubts about the effectiveness of available solutions due to skepticism about my neighbors' judgment and concerns about the insurance company.","Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.33,0.46,True,False,False,False
Agent_74,7,Only House Elevation,3,Do nothing,"I still perceive a significant threat to my home and family from flooding, despite the elevation, due to concerns about future events and the insurance company's reliability.","However, given my distrust of the insurance company and skepticism towards my neighbors' judgment, I am less confident in my ability to effectively protect myself through traditional means such as flood insurance.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.1,0.52,True,False,False,False
Agent_75,7,Only House Elevation,3,Do nothing,"I feel moderately threatened by the potential for flooding, as I am aware that my community has experienced delays in processing flood insurance claims and that some of my neighbors have elevated homes to mitigate the risk.","I believe my ability to cope with a flood is limited, as I deeply distrust the insurance company and am skeptical of my neighbors' judgment, which makes me less confident in their advice on how to handle the situation.",Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.16,0.52,True,False,False,False
Agent_76,7,Only House Elevation,2,Elevate the house,I perceive a moderate threat from the potential flood risk in my neighborhood due to the history of elevation grants and changes in my neighbors' actions.,"I believe that, given sufficient time and planning, I can take steps to mitigate or avoid the flood risk if I choose to act.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.1,0.56,True,False,False,False
Agent_77,7,Only House Elevation,3,Do nothing,I am moderately concerned about the risk of flooding in my neighborhood due to its history and proximity to waterways.,I believe that I may not be able to effectively prepare for or respond to a flood event without adequate resources and support.,Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.13,0.5,True,False,False,False
Agent_78,7,Only House Elevation,3,Do nothing,I perceive a moderate threat to my property and financial security due to the recent observations of delayed flood insurance claims processing and the elevated homes in my neighborhood.,"I believe that I can take some measures to mitigate potential flooding risks, but I am skeptical about the effectiveness of these efforts.",Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.43,0.43,True,False,False,False
Agent_80,7,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and livelihood due to the potential for future flooding, which could significantly impact my financial stability.","I am uncertain about my ability to effectively cope with flood damage, given my skepticism of insurance companies and doubts about neighbors' judgment, and my lack of experience with elevation or relocation.",Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.24,0.52,False,False,False,False
Agent_81,7,Only House Elevation,2,Elevate the house,"Despite the fact that there was no flooding this year, I feel a lingering sense of vulnerability due to my neighbor's experiences and the potential for future events.","I believe I can afford to elevate my home and take proactive steps to mitigate flood risk, but I'm hesitant due to concerns about cost and effectiveness.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.36,0.44,True,False,False,False
Agent_82,7,Relocate,3,Relocate,I perceive a significant threat to my home and livelihood due to the recent flood concerns in my community.,"I am skeptical of my own ability to take proactive measures, given my lack of trust in insurance companies and neighbors' judgments, but believe that some action is necessary despite these doubts.",Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.08,0.45,False,False,True,False
Agent_83,7,Do Nothing,4,Do nothing,"Despite noticing that some neighbors have elevated their homes and others relocated due to flood concerns, I still feel moderately threatened by the possibility of flooding in my area.","However, I tend to doubt the effectiveness of measures taken by others, such as elevating homes or relocating, which may make me less confident in my ability to cope with flood risks.",Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.32,0.47,False,False,False,False
Agent_84,7,Only House Elevation,3,Do nothing,"Despite the elevated home providing good protection and no recent flooding in my area, I still feel vulnerable to flood risks due to the past experience of city-wide damages.","I believe that with a little preparation and caution, I can manage the potential consequences of flooding if it were to occur again.","Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.29,0.5,True,False,False,False
Agent_85,7,Do Nothing,4,Do nothing,I perceive a moderate threat to my home and property from potential flooding due to the remaining flood risks in our community.,"I am moderately confident in my ability to cope with flooding-related challenges if they arise, but my skepticism about the insurance company and neighbors' judgment may hinder effective decision-making.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.4,0.51,False,False,False,False
Agent_86,7,Relocate,3,Relocate,"I perceive a moderate threat from potential future floods, given my lack of elevation and flood insurance, despite being part of a community where many have already taken proactive steps.","I overestimate my ability to cope with the consequences of flooding, partly due to trust in my neighbors' judgment and confidence in their experience with similar situations.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.17,0.57,False,False,True,False
Agent_88,7,Do Nothing,4,Do nothing,"Despite observing a high percentage of my neighbors who have elevated their homes and relocated, I feel relatively secure in my home because it's not flooded this year, but the memory of past threats lingers.","I'm moderately confident that I can deal with potential flooding if it occurs again, as I live in a community where many residents have taken proactive measures to mitigate flood risks.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.49,0.5,False,False,False,False
Agent_90,7,Only House Elevation,3,Do nothing,I perceive a moderate threat to my home and livelihood due to the potential for future flooding despite having an elevated house.,I believe I could take steps to mitigate flood risks but feel uncertain about my ability to effectively cope with its aftermath.,Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.09,0.43,True,False,False,False
Agent_91,7,Do Nothing,4,Do nothing,"Despite observing that 28% of my neighbors have relocated due to flood concerns, I feel a moderate level of threat because I'm not sure if my insurance company can effectively protect me.","I doubt the reliability and effectiveness of my current flood insurance, which makes me skeptical about its ability to mitigate potential damage.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.3,0.5,False,False,False,False
Agent_92,7,Only House Elevation,3,Do nothing,"I perceive a moderate threat to my property due to the city's potential for flooding, despite having an elevated house and living in a community with some familiarity with the risks.","I believe I can cope with flood risks, as I have already taken steps to elevate my home and live in a community that has shown awareness of the issue, but I am uncertain about the effectiveness of my current measures.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.0,0.5,True,False,False,False
Agent_93,7,Relocate,2,Relocate,I perceive a significant threat to my home and livelihood due to the high risk of flooding in my neighborhood.,"I believe that while my elevated home provides protection, it may not be enough, and my neighbors' experiences with relocation suggest that more drastic measures are necessary to ensure complete safety.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.17,0.55,True,False,True,False
Agent_95,7,Do Nothing,4,Do nothing,I am moderately concerned about the potential risk of flooding in my neighborhood due to past observations and available elevation grants.,"I believe that my neighbors' experience with elevated homes has shown me that it's possible to mitigate flood risks effectively, but I'm not confident that I can take action alone or afford the necessary upgrades.",Year 7: Elevation grants are available. | Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.12,0.56,False,False,False,False
Agent_97,7,Relocate,2,Relocate,I perceive a significant threat from potential future flooding due to the uncertainty and unpredictability of flood events.,"I believe that my ability to respond effectively to flood threats is limited by my current lack of knowledge about insurance companies and potential policy limitations, despite my trust in my neighbors' judgment.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.33,0.56,True,False,True,False
Agent_98,7,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate threat from future flooding due to the elevated risk of high water events and my skepticism about the insurance company's ability to provide adequate protection.,"I believe that I can partially cope with flood-related stress through buying insurance, but I also worry that it might not be enough or that the process of dealing with a flood could still be overwhelming.",Year 7: Elevation grants are available. | Year 7: I observe 30% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated.,0.38,0.54,True,True,False,False
Agent_100,7,Do Nothing,4,Do nothing,"I am concerned that without taking action, my home and personal belongings may be severely damaged due to potential future flooding events.",I believe that relying on the insurance company's partial financial protection and my neighbors' advice will not be enough to effectively manage this threat.,Year 7: I observe 31% of my neighbors have elevated homes. | Year 7: I observe 28% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.15,0.56,False,False,False,False
Agent_3,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_4,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_6,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_9,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_11,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_17,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_21,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_23,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_24,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_28,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_29,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_33,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_35,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_39,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_43,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_47,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_49,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_52,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_55,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_59,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_67,7,Already relocated,,,N/A,N/A,,,,,,,
