agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_77,7,Relocate,2,Relocate,"Although I've been fortunate this year with no flooding, my concerns are still heightened due to the history of flood risks in my neighborhood and the observations from my neighbors.","Unfortunately, I don't feel confident that even with elevated homes, I could mitigate all potential damage or effectively cope with future floods.",Year 6: I observe 28% of my neighbors have elevated homes. | Year 6: I observe 65% of my neighbors have relocated. | Year 7: No flood occurred this year. | Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated.,0.32,0.56,True,False,True,False
Agent_79,7,Only House Elevation,2,Elevate the house,"I perceive a significant threat from the potential for future flooding, given my neighborhood's history and the fact that 26% of neighbors have elevated homes to mitigate this risk.","I believe that while I can take steps to protect myself, such as elevating my house or buying flood insurance, my coping skills may not be sufficient to effectively prepare me for a large-scale flood event.","Year 6: I observe 65% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 7: No flood occurred this year. | Year 7: I observe 26% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated.",0.39,0.62,True,False,False,False
Agent_83,7,Only House Elevation,3,Do nothing,"Although there is no immediate threat of flooding this year, I remain concerned about the possibility due to my neighborhood's history and the fact that many neighbors have elevated homes or relocated.","However, I trust my neighbors' judgment and believe they would not take such drastic measures if they did not see a high risk of flooding, which makes me question the effectiveness of their relocation strategy and my own vulnerability.",Year 6: I observe 28% of my neighbors have elevated homes. | Year 6: I observe 65% of my neighbors have relocated. | Year 7: No flood occurred this year. | Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated.,0.41,0.59,True,False,False,False
Agent_84,7,Relocate,2,Relocate,"Despite the lack of flooding this year, I remain concerned about potential flood risks in the future due to the high percentage of neighbors who have relocated and the reported delays with flood insurance claims.","I am uncertain about my ability to effectively respond to a flood event, given my skepticism towards the insurance company's reliability and my doubts about my neighbors' judgment on this matter.",Year 6: I observe 65% of my neighbors have relocated. | Year 7: No flood occurred this year. | Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.4,0.5,True,False,True,False
Agent_86,7,Do Nothing,4,Do nothing,"I still perceive a moderate threat to my home from potential future floods, despite the absence of flooding this year.","I believe I can cope with flood-related risks through community support and potentially elevating my home, but I have some doubts about the effectiveness of these measures.",Year 6: I observe 29% of my neighbors have elevated homes. | Year 6: I observe 65% of my neighbors have relocated. | Year 7: No flood occurred this year. | Year 7: I observe 26% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated.,0.22,0.58,False,False,False,False
Agent_93,7,Relocate,2,Relocate,"Although no flood occurred this year, I have witnessed a significant percentage of my neighbors relocate due to elevated homes and the potential for future flooding, which makes me feel vulnerable to the threat.","Despite having an elevated home, which provides good protection, I am skeptical of the insurance company's reliability and doubt my neighbors' judgment about taking preventive measures against flood damage.",Year 6: I observe 28% of my neighbors have elevated homes. | Year 6: I observe 65% of my neighbors have relocated. | Year 7: No flood occurred this year. | Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated.,0.4,0.48,True,False,True,False
Agent_100,7,Relocate,2,Relocate,"I believe that there is still a risk of flooding in the future, given that my neighbors who have elevated their homes did so before recent floods, and some of them still relocated.","I am moderately confident in my ability to take action to protect myself from flood damage, such as purchasing flood insurance or making modifications to my home, but I am uncertain about the effectiveness of these measures.",Year 6: I observe 65% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 7: No flood occurred this year. | Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated.,0.24,0.55,True,False,True,False
Agent_3,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_6,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_7,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_8,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_9,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_10,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_12,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_13,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_14,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_16,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_17,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_18,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_19,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_20,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_22,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_23,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_25,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_26,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_27,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_28,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_30,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_31,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_35,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_36,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_39,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_40,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_42,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_43,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_44,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_45,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_46,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_47,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_48,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_50,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_53,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_54,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_56,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_57,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_58,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_60,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_62,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_63,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_64,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_65,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_66,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_67,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_70,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_71,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_73,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_74,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_75,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_78,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_80,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_81,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_82,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_85,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_87,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_88,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_89,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_90,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_91,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_92,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_94,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_95,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_96,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_97,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_98,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_99,7,Already relocated,,,N/A,N/A,,,,,,,
Agent_1,8,Only House Elevation,3,Do nothing,"Although no flood occurred this year, I remain concerned about the potential threat due to the history of high relocation rates and the relatively low percentage of homes with elevated protection.","Despite being in a protected home, my confidence is tempered by the fact that many neighbors have relocated or chosen not to elevate their homes, suggesting that even seemingly secure measures may not be foolproof.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.14,0.57,True,False,False,False
Agent_4,8,Only House Elevation,3,Do nothing,"I perceive a moderate threat from potential future floods, despite the fact that no flood occurred this year.","I am somewhat confident in my ability to adapt and cope with the consequences of flooding, but I also harbor some doubts about the insurance company's reliability.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.39,0.52,True,False,False,False
Agent_5,8,Do Nothing,4,Do nothing,"Although no flood occurred this year, I still perceive a moderate threat due to my neighbors' experiences and the historical trend of elevated homes in my neighborhood being more resistant to flooding.","I believe that my neighbors' judgment is generally reliable, but I also have slight doubts about the insurance company's effectiveness, which may impact my confidence in the protection offered.",Year 7: I observe 26% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 19% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.4,0.59,False,False,False,False
Agent_21,8,Only House Elevation,3,Do nothing,"Although no flood occurred this year, my doubts about the insurance company and the skepticism towards my neighbors' judgment create a lingering sense of unease about potential future risks.","I am uncertain if my ability to take proactive measures, such as purchasing flood insurance or relocating, is within my reach due to financial constraints and personal reservations.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.2,0.54,True,False,False,False
Agent_24,8,Relocate,2,Relocate,I still perceive a moderate level of threat from potential flooding due to the history of frequent relocations among my neighbors and the relatively low percentage of elevated homes.,"I believe that my ability to cope with flood damage is moderate, given my current financial situation and my reliance on neighbor's judgment for insurance decisions.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.41,0.66,True,False,True,False
Agent_29,8,Relocate,2,Relocate,"Although a recent flood did not occur this year, the memory of past flooding and the city's history with elevation support for residents suggests that flood risks are still present, leaving me feeling threatened by potential future flooding.","Given my distrust of the insurance company and reliance on neighborly judgment, I believe I can cope effectively with a potential flood if my neighbors are prepared and provide necessary assistance.",Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.15,0.56,True,False,True,False
Agent_32,8,Relocate,2,Relocate,"Despite no flood occurring this year, I remain vigilant due to past experiences and the distrustful nature of my insurance company, leaving me feeling partially threatened by potential future flood risks.","However, I have faith in my neighbors' judgment and feel that elevating homes was an effective solution for those who implemented it, suggesting that some form of action could be well-received.",Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.02,0.62,True,False,True,False
Agent_33,8,Only House Elevation,3,Do nothing,I still perceive a moderate threat from the possibility of future floods due to my neighborhood's history and current insurance company doubts.,"I am uncertain about how well I can effectively address potential flood risks on my own, given my limited experience with home elevation or relocation options.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.35,0.59,True,False,False,False
Agent_34,8,Only House Elevation,2,Elevate the house,"Although there was no flood this year, my memory of past experiences and observations suggest that there is still a risk of flooding in the future, which makes me feel somewhat threatened.","I believe I can take action to mitigate the risk of flooding by elevating my house or buying flood insurance, but I am uncertain about my ability to effectively navigate the process and make the necessary changes.",Year 7: I observe 26% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 19% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.24,0.66,True,False,False,False
Agent_37,8,Only House Elevation,3,Do nothing,"Although the current year has no flood occurrence, I feel threatened by the increasing likelihood of future floods due to the high percentage of neighbors who have relocated and the decreasing number of homes with elevated protection.","I believe that my neighborhood's history of flooding suggests that I should be able to take proactive steps to protect myself, but my lack of confidence in the insurance company may hinder my ability to effectively cope.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.24,0.58,True,False,False,False
Agent_38,8,Only House Elevation,3,Do nothing,"Although I have no immediate threat this year and my home is already elevated, I recall the news about increasing flood frequency and severity in recent years, which leaves me with a lingering sense of vulnerability.","Unfortunately, I distrust the insurance company and am skeptical of my neighbors' judgment, making me question the effectiveness of any action I take to mitigate flood risk.",Year 7: I observe 69% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.15,0.54,True,False,False,False
Agent_41,8,Do Nothing,4,Do nothing,"Although there was no flood this year, I worry that my home is still at risk due to its location and the elevated homes of some neighbors, which may indicate a higher likelihood of future flooding.","Given the recent changes in the neighborhood, including increased relocation among residents who have elevated their homes, I believe I can learn from their experiences and make an informed decision about my own flood insurance and home modifications.",Year 7: I observe 26% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 19% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.25,0.56,False,False,False,False
Agent_49,8,Only House Elevation,3,Do nothing,"Despite the current lack of flooding this year, I remain vigilant and concerned about potential future flood risks due to my community's history and the uncertainty surrounding my home's protection.","I trust my neighbors' judgment and feel that we have learned valuable lessons from past experiences, which would enable me to make an informed decision if needed.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.09,0.63,True,False,False,False
Agent_52,8,Only House Elevation,3,Do nothing,"Although no flood occurred this year, the fact that my neighborhood has experienced high rates of relocation and elevated homes in previous years still makes me feel vulnerable to potential future flooding.","I am concerned that without taking proactive steps, I may be left with significant financial and emotional burdens if a flood were to occur in the future, and therefore, I need to reassess my ability to cope with such an event.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.28,0.62,True,False,False,False
Agent_55,8,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although no flood occurred this year, my elevated home provides little protection against future severe flooding events, and I remain concerned about the potential risks to my property.","Given the high percentage of neighbors who have relocated due to flooding concerns, it seems likely that they have found a more effective way to cope with the threat, even though their relocation is costly.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.45,0.56,True,True,False,False
Agent_59,8,Only House Elevation,3,Do nothing,"Although a flood did not occur this year, I still feel threatened by the potential for future floods and the uncertainty surrounding my neighbors' experiences with elevated homes and insurance claims.",I doubt my ability to make informed decisions about my own flood risk due to my skepticism of my neighbors' judgment and concerns about the insurance company's reliability.,Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.35,0.54,True,False,False,False
Agent_61,8,Only House Elevation,2,Elevate the house,"Although no flood occurred this year, I perceive a lingering threat due to the reported delays in processing flood insurance claims and my concerns about the reliability of my current insurance company.","I reasonably believe that elevating my house would provide sufficient protection against future flood damage, as 19% of my neighbors have already taken this precaution.",Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 19% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.33,0.64,True,False,False,False
Agent_68,8,Relocate,2,Relocate,"I am moderately threatened by the potential for future floods, as my elevated home may not be enough to protect me from future storms.","I believe that taking action will require some effort and cost, but I have confidence in my neighbors' judgment and trust their advice, which suggests that there are adequate resources available to support residents like myself if needed.",Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.19,0.61,True,False,True,False
Agent_69,8,Only House Elevation,3,Do nothing,"Although no flood occurred this year, the fact that a significant portion of my neighbors have relocated and I observe a decrease in elevated homes suggests that flood risks are still present, leaving me feeling somewhat threatened.","I believe I can cope with the risk of flooding by relying on my home's elevation, which provides good protection, as well as the judgment of my trusted neighbors who may be able to offer support during a flood event.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.25,0.7,True,False,False,False
Agent_72,8,Relocate,2,Relocate,"I perceive a low level of threat to my home and family due to the current lack of flooding, but there is still a lingering sense that future flood events could pose a risk.","I am moderately confident in my ability to cope with potential flood-related stressors, relying on the elevated foundation of my home for protection, but also considering advice from my neighbors who have relocated.","Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.3,0.6,True,True,True,False
Agent_76,8,Only House Elevation,3,Do nothing,"Despite a year without flooding, I remain concerned that another disaster could occur and my elevated home may not provide adequate protection.","I am somewhat confident in my ability to prepare for a potential flood and take steps to mitigate its impact, but I lack faith in the insurance company's ability to assist me if something were to happen.","Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.18,0.66,True,False,False,False
Agent_79,8,Relocate,2,Relocate,"Although the recent year's absence of a flood has alleviated my concerns, I still perceive some residual threat due to past experiences and the knowledge that future floods are inevitable.",I doubt my ability to effectively deal with the consequences of a flood without adequate preparation or financial protection.,Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.37,0.66,True,False,True,False
Agent_83,8,Relocate,2,Relocate,"Despite the absence of flooding this year, I still feel a sense of vulnerability due to my elevated house and the past experiences of my neighbors with flood damage.","However, I trust my neighbors' judgment and have seen the effectiveness of relocation as a solution for those who have already experienced flooding, which gives me confidence in taking action if needed.",Year 7: I observe 25% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.39,0.63,True,False,True,False
Agent_86,8,Only House Elevation,2,Elevate the house,"Despite the lack of flooding this year, I perceive a moderate threat due to past experiences and the observation that many neighbors have relocated, suggesting the risk may still exist.","Given my general trust in my neighbors' judgment and slight doubts about the insurance company, I assess that I can effectively cope with flood-related issues if I take proactive measures such as elevating my home or purchasing flood insurance.",Year 7: I observe 26% of my neighbors have elevated homes. | Year 7: I observe 69% of my neighbors have relocated. | Year 8: No flood occurred this year. | Year 8: I observe 19% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated.,0.2,0.62,True,False,False,False
Agent_2,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_3,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_6,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_7,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_8,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_9,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_10,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_11,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_12,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_13,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_14,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_15,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_16,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_17,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_18,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_19,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_20,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_22,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_23,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_25,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_26,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_27,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_28,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_30,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_31,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_35,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_36,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_39,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_40,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_42,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_43,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_44,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_45,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_46,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_47,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_48,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_50,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_51,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_53,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_54,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_56,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_57,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_58,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_60,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_62,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_63,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_64,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_65,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_66,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_67,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_70,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_71,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_73,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_74,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_75,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_77,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_78,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_80,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_81,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_82,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_84,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_85,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_87,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_88,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_89,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_90,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_91,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_92,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_93,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_94,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_95,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_96,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_97,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_98,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_99,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_100,8,Already relocated,,,N/A,N/A,,,,,,,
Agent_1,9,Relocate,2,Relocate,"Although I have taken preventative measures with my elevated home, I still perceive a moderate risk of flooding due to the high relocation rate and low percentage of neighbors with similar protective measures.","Given my neighborhood's history and current situation, I believe that relocating would be an effective way to mitigate flood risks and ensure long-term protection for myself and my property.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.12,0.61,True,False,True,False
Agent_4,9,Relocate,2,Relocate,"Although I have an elevated house and no immediate threat from the current year's flood, I am still concerned about potential future flooding events and feel a moderate level of vulnerability due to my past experiences with neighbors.","Based on my observation that 14% of my neighbors now have elevated homes, I believe it is unlikely that all of them were already protected before the previous flood in Year 9, indicating a relatively low perceived effectiveness of elevated homes alone in preventing damage from future flooding events. However, since many neighbors relocated and some still remain, I also believe there is potential for community-based measures or collective action to mitigate risks.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.37,0.56,True,False,True,False
Agent_5,9,Only House Elevation,2,Elevate the house,I perceive a moderate to high threat from potential future floods due to the recent trend of increasing flood frequency and severity.,"I believe my ability to cope with flooding is limited by my lack of experience in taking action to mitigate risks, despite trusting my neighbors' judgment.","Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was spared damage. | Year 9: I observe 15% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.38,0.63,True,False,False,False
